id,channel_bandwidth,event_timestamp,mac_address,noise_floor,primary_channel,primary_phy,received_antenna_id,rssi,secondary_channel,transmit_protocol,beacon_event_id,id,area_ceiling,area_count,area_floor,area_radius,barometer_accuracy,classification_type,epoch2019,geodetic_altitude_meters,height_above_takeoff_meters,height_type,horizontal_accuracy,identity_type,latitude,longitude,operational_status,operator_geodetic_altitude_meters,operator_latitude,operator_location_type,operator_longitude,pressure_altitude_meters,speed_accuracy,speed_meters_second,time_of_applicability,time_of_applicability_accuracy,track_direction,ua_type,uas_category,uas_class,unique_id,unique_id_length,vertical_accuracy,vertical_speed_meters_second,epoch2019_datetime,,,,
10461021,0,03:23.8,60601f8088b4,0,2437,0,WIFI_3,-65,0,0,10461016,10461016,24,1,24,0,0,0,153885802,238.5,23.5,0,10,1,39.9628904,-86.0081657,2,251,39.962944,1,-86.0082771,-1000,2,12.25,2028,10,192,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10461019,0,03:23.7,60601f8088b4,0,2437,0,WIFI_3,-65,0,0,10461014,10461014,24,1,24,0,0,0,153885802,238.5,23.5,0,10,1,39.9629345,-86.0081532,2,251,39.9629448,1,-86.0082785,-1000,2,12.5,2024,10,192,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10461010,0,03:23.3,60601f8088b4,0,2437,0,WIFI_3,-67,0,0,10461005,10461005,24,1,24,0,0,0,153885802,238.5,23.5,0,10,1,39.9629345,-86.0081532,2,251,39.9629448,1,-86.0082785,-1000,2,12.5,2024,10,192,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10461009,0,03:23.3,60601f8088b4,0,2437,0,WIFI_3,-67,0,0,10461004,10461004,24,1,24,0,0,0,153885802,238.5,23.5,0,10,1,39.9629345,-86.0081532,2,251,39.9629469,1,-86.0082781,-1000,2,12.5,2024,10,192,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10461008,0,03:23.3,60601f8088b4,0,2437,0,WIFI_3,-67,0,0,10461003,10461003,24,1,24,0,0,0,153885802,238.5,23.5,0,10,1,39.9629793,-86.0081404,2,251,39.9629469,1,-86.0082781,-1000,2,12.75,2020,10,192,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10461004,0,03:22.8,60601f8088b4,0,2437,0,WIFI_3,-69,0,0,10460999,10460999,24,1,24,0,0,0,153885802,238.5,23.5,0,10,1,39.9629793,-86.0081404,2,251,39.9629469,1,-86.0082781,-1000,2,12.75,2020,10,192,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10461003,0,03:22.8,60601f8088b4,0,2437,0,WIFI_3,-69,0,0,10460998,10460998,24,1,24,0,0,0,153885801,238.5,23.5,0,10,1,39.9629793,-86.0081404,2,251,39.962945,1,-86.0082781,-1000,2,12.75,2020,10,192,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10461001,0,03:22.8,60601f8088b4,0,2437,0,WIFI_3,-69,0,0,10460996,10460996,24,1,24,0,0,0,153885801,238.5,23.5,0,10,1,39.9630123,-86.008131,2,251,39.962945,1,-86.0082781,-1000,2,12.5,2017,10,191,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460999,0,03:22.7,60601f8088b4,0,2437,0,WIFI_3,-70,0,0,10460994,10460994,24,1,24,0,0,0,153885801,238,23.5,0,10,1,39.9630781,-86.0081135,2,251,39.9629451,1,-86.008277,-1000,2,12,2011,10,190,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460998,0,03:22.7,60601f8088b4,0,2437,0,WIFI_3,-70,0,0,10460993,10460993,24,1,24,0,0,0,153885801,238.5,23.5,0,10,1,39.9630123,-86.008131,2,251,39.962945,1,-86.0082781,-1000,2,12.5,2017,10,191,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460997,0,03:22.6,60601f8088b4,0,2437,0,WIFI_3,-70,0,0,10460992,10460992,24,1,24,0,0,0,153885801,238.5,23.5,0,10,1,39.9630123,-86.008131,2,251,39.9629451,1,-86.008277,-1000,2,12.5,2017,10,191,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460995,0,03:22.5,60601f8088b4,0,2437,0,WIFI_1,-69,0,0,10460990,10460990,24,1,24,0,0,0,153885767,224,7.5,0,10,1,39.9629464,-86.0081192,2,250.5,39.9629416,1,-86.0083249,-1000,2,9.5,1678,10,83,2,0,0,1581F5YHC22B50021TSB,20,3,4,11/17/2023 2:02,,,,
10460994,0,03:22.5,60601f8088b4,0,2437,0,WIFI_1,-69,0,0,10460989,10460989,24,1,24,0,0,0,153885767,238.5,23.5,0,10,1,39.9630238,-86.0081279,2,250.5,39.9629416,1,-86.0083249,-1000,2,12.5,2016,10,191,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:02,,,,
10460993,0,03:22.5,60601f8088b4,0,2437,0,WIFI_1,-69,0,0,10460988,10460988,24,1,24,0,0,0,153885801,238.5,23.5,0,10,1,39.9630238,-86.0081279,2,251,39.9629468,1,-86.0082782,-1000,2,12.5,2016,10,191,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460987,0,03:22.0,60601f8088b4,0,2437,0,WIFI_3,-73,0,0,10460982,10460982,24,1,24,0,0,0,153885801,238,23.5,0,10,1,39.9630781,-86.0081135,2,251,39.9629451,1,-86.008277,-1000,2,12,2011,10,190,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460986,0,03:22.0,60601f8088b4,0,2437,0,WIFI_3,-73,0,0,10460981,10460981,24,1,24,0,0,0,153885800,238,23.5,0,10,1,39.9630781,-86.0081135,2,251,39.9629473,1,-86.0082757,-1000,2,12,2011,10,190,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460985,0,03:22.0,60601f8088b4,0,2437,0,WIFI_3,-73,0,0,10460980,10460980,24,1,24,0,0,0,153885800,238,23.5,0,10,1,39.9631002,-86.0081078,2,251,39.9629473,1,-86.0082757,-1000,2,12,2009,10,190,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460981,0,03:21.8,60601f8088b4,0,2437,0,WIFI_3,-67,0,0,10460976,10460976,24,1,24,0,0,0,153885800,238,23.5,0,10,1,39.9631002,-86.0081078,2,251,39.9629473,1,-86.0082757,-1000,2,12,2009,10,190,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460980,0,03:21.8,60601f8088b4,0,2437,0,WIFI_3,-67,0,0,10460975,10460975,24,1,24,0,0,0,153885800,238,23.5,0,10,1,39.9631002,-86.0081078,2,251,39.9629469,1,-86.0082746,-1000,2,12,2009,10,190,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460979,0,03:21.8,60601f8088b4,0,2437,0,WIFI_3,-67,0,0,10460974,10460974,24,1,24,0,0,0,153885800,238,23.5,0,10,1,39.9631112,-86.008105,2,251,39.9629469,1,-86.0082746,-1000,2,12,2008,10,190,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460975,0,03:21.5,60601f8088b4,0,2437,0,WIFI_3,-68,0,0,10460970,10460970,24,1,24,0,0,0,153885800,238,23.5,0,10,1,39.9631112,-86.008105,2,251,39.9629469,1,-86.0082746,-1000,2,12,2008,10,190,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460974,0,03:21.5,60601f8088b4,0,2437,0,WIFI_3,-68,0,0,10460969,10460969,24,1,24,0,0,0,153885800,238,23.5,0,10,1,39.9631112,-86.008105,2,251,39.9629472,1,-86.0082758,-1000,2,12,2008,10,190,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460973,0,03:21.5,60601f8088b4,0,2437,0,WIFI_3,-68,0,0,10460968,10460968,24,1,24,0,0,0,153885800,238,23.5,0,10,1,39.9631539,-86.0080939,2,251,39.9629472,1,-86.0082758,-1000,2,11.75,2004,10,191,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460971,0,03:21.4,60601f8088b4,0,2437,0,WIFI_3,-74,0,0,10460966,10460966,24,1,24,0,0,0,153885800,238,23.5,0,10,1,39.9631539,-86.0080939,2,251,39.9629463,1,-86.0082753,-1000,2,11.75,2004,10,191,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460970,0,03:21.4,60601f8088b4,0,2437,0,WIFI_3,-74,0,0,10460965,10460965,24,1,24,0,0,0,153885800,238,23.5,0,10,1,39.9631539,-86.0080939,2,251,39.9629472,1,-86.0082758,-1000,2,11.75,2004,10,191,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460968,0,03:21.3,60601f8088b4,0,2437,0,WIFI_3,-74,0,0,10460963,10460963,24,1,24,0,0,0,153885800,238,23.5,0,10,1,39.9631642,-86.0080912,2,251,39.9629463,1,-86.0082753,-1000,2,11.75,2003,10,191,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460961,0,03:21.2,60601f8088b4,0,2437,0,WIFI_3,-70,0,0,10460956,10460956,24,1,24,0,0,0,153885800,238,23.5,0,10,1,39.9631642,-86.0080912,2,251,39.9629463,1,-86.0082753,-1000,2,11.75,2003,10,191,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460960,0,03:21.2,60601f8088b4,0,2437,0,WIFI_3,-70,0,0,10460955,10460955,24,1,24,0,0,0,153885799,238,23.5,0,10,1,39.9632155,-86.008079,2,251,39.9629457,1,-86.008279,-1000,2,11,1998,10,189,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460959,0,03:21.2,60601f8088b4,0,2437,0,WIFI_3,-70,0,0,10460954,10460954,24,1,24,0,0,0,153885799,238,23.5,0,10,1,39.9631642,-86.0080912,2,251,39.9629457,1,-86.008279,-1000,2,11.75,2003,10,191,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460953,0,03:20.7,60601f8088b4,0,2437,0,WIFI_3,-70,0,0,10460948,10460948,24,1,24,0,0,0,153885799,238,23.5,0,10,1,39.9632155,-86.008079,2,251,39.9629457,1,-86.008279,-1000,2,11,1998,10,189,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460952,0,03:20.7,60601f8088b4,0,2437,0,WIFI_3,-70,0,0,10460947,10460947,24,1,24,0,0,0,153885799,238,23.5,0,10,1,39.9632155,-86.008079,2,251,39.9629462,1,-86.0082798,-1000,2,11,1998,10,189,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460951,0,03:20.7,60601f8088b4,0,2437,0,WIFI_3,-70,0,0,10460946,10460946,24,1,24,0,0,0,153885799,238,23.5,0,10,1,39.9632353,-86.0080748,2,251,39.9629462,1,-86.0082798,-1000,2,10.75,1996,10,189,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460950,0,03:20.6,60601f8088b4,0,2437,0,WIFI_3,-66,0,0,10460945,10460945,24,1,24,0,0,0,153885799,238,23.5,0,10,1,39.9632353,-86.0080748,2,251,39.9629462,1,-86.0082798,-1000,2,10.75,1996,10,189,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460948,0,03:20.6,60601f8088b4,0,2437,0,WIFI_3,-66,0,0,10460943,10460943,24,1,24,0,0,0,153885799,238,23.5,0,10,1,39.9632728,-86.008068,2,251,39.9629466,1,-86.0082799,-1000,2,10,1991,10,187,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460947,0,03:20.6,60601f8088b4,0,2437,0,WIFI_3,-66,0,0,10460942,10460942,24,1,24,0,0,0,153885799,238,23.5,0,10,1,39.9632353,-86.0080748,2,251,39.9629466,1,-86.0082799,-1000,2,10.75,1996,10,189,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460942,0,03:20.1,60601f8088b4,0,2437,0,WIFI_3,-70,0,0,10460937,10460937,24,1,24,0,0,0,153885799,238,23.5,0,10,1,39.9632728,-86.008068,2,251,39.9629466,1,-86.0082799,-1000,2,10,1991,10,187,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460941,0,03:20.1,60601f8088b4,0,2437,0,WIFI_3,-70,0,0,10460936,10460936,24,1,24,0,0,0,153885798,238,23.5,0,10,1,39.9632728,-86.008068,2,251,39.9629427,1,-86.0082843,-1000,2,10,1991,10,187,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460940,0,03:20.0,60601f8088b4,0,2437,0,WIFI_3,-70,0,0,10460935,10460935,24,1,24,0,0,0,153885798,238,23,0,10,1,39.9633295,-86.0080616,2,251,39.9629427,1,-86.0082843,-1000,2,7.75,1985,10,183,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460933,0,03:19.5,60601f8088b4,0,2437,0,WIFI_3,-71,0,0,10460928,10460928,24,1,24,0,0,0,153885798,238,23,0,10,1,39.9633295,-86.0080616,2,251,39.9629427,1,-86.0082843,-1000,2,7.75,1985,10,183,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460930,0,03:19.4,60601f8088b4,0,2437,0,WIFI_3,-71,0,0,10460925,10460925,24,1,24,0,0,0,153885798,238,23,0,10,1,39.9633295,-86.0080616,2,251,39.962941,1,-86.0082846,-1000,2,7.75,1985,10,183,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460929,0,03:19.4,60601f8088b4,0,2437,0,WIFI_3,-71,0,0,10460924,10460924,24,1,24,0,0,0,153885798,238,23,0,10,1,39.9633494,-86.0080616,2,251,39.962941,1,-86.0082846,-1000,2,6.5,1981,10,179,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460923,0,03:19.0,60601f8088b4,0,2437,0,WIFI_3,-64,0,0,10460918,10460918,24,1,24,0,0,0,153885798,238,23,0,10,1,39.9633494,-86.0080616,2,251,39.962941,1,-86.0082846,-1000,2,6.5,1981,10,179,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460922,0,03:18.9,60601f8088b4,0,2437,0,WIFI_3,-64,0,0,10460917,10460917,24,1,24,0,0,0,153885797,238.5,22.5,0,10,1,39.9633882,-86.0080753,2,251,39.9629397,1,-86.008285,-1000,2,2.5,1972,10,124,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460921,0,03:18.9,60601f8088b4,0,2437,0,WIFI_3,-64,0,0,10460916,10460916,24,1,24,0,0,0,153885797,238,23,0,10,1,39.9633494,-86.0080616,2,251,39.9629397,1,-86.008285,-1000,2,6.5,1981,10,179,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460912,0,03:18.1,60601f8088b4,0,2437,0,WIFI_3,-64,0,0,10460907,10460907,24,1,24,0,0,0,153885797,238.5,22.5,0,10,1,39.9633882,-86.0080753,2,251,39.9629397,1,-86.008285,-1000,2,2.5,1972,10,124,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460911,0,03:18.1,60601f8088b4,0,2437,0,WIFI_3,-64,0,0,10460906,10460906,24,1,24,0,0,0,153885796,238.5,22.5,0,10,1,39.9633882,-86.0080753,2,250.5,39.9629378,1,-86.0082852,-1000,2,2.5,1972,10,124,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460910,0,03:18.1,60601f8088b4,0,2437,0,WIFI_3,-64,0,0,10460905,10460905,24,1,24,0,0,0,153885796,238,22,0,10,1,39.9633895,-86.0080844,2,250.5,39.9629378,1,-86.0082852,-1000,2,2.75,1969,10,85,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460899,0,03:17.7,60601f8088b4,0,2437,0,WIFI_3,-66,0,0,10460894,10460894,24,1,24,0,0,0,153885796,238,22,0,10,1,39.9633895,-86.0080844,2,250.5,39.9629378,1,-86.0082852,-1000,2,2.75,1969,10,85,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460898,0,03:17.7,60601f8088b4,0,2437,0,WIFI_3,-66,0,0,10460893,10460893,24,1,24,0,0,0,153885796,238,22,0,10,1,39.9633895,-86.0080844,2,250.5,39.9629379,1,-86.0082851,-1000,2,2.75,1969,10,85,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460897,0,03:17.7,60601f8088b4,0,2437,0,WIFI_3,-66,0,0,10460892,10460892,24,1,24,0,0,0,153885796,238,21.5,0,10,1,39.9633868,-86.0080965,2,250.5,39.9629379,1,-86.0082851,-1000,2,3.75,1966,10,68,2,0,0,1581F5YHC22B50021TSB,20,3,1,11/17/2023 2:03,,,,
10460895,0,03:17.5,60601f8088b4,0,2437,0,WIFI_3,-67,0,0,10460888,10460888,24,1,24,0,0,0,153885795,238,21.5,0,10,1,39.9633868,-86.0080965,2,250.5,39.9629378,1,-86.0082853,-1000,2,3.75,1966,10,68,2,0,0,1581F5YHC22B50021TSB,20,3,1,11/17/2023 2:03,,,,
10460894,0,03:17.5,60601f8088b4,0,2437,0,WIFI_3,-67,0,0,10460889,10460889,24,1,24,0,0,0,153885796,238,21.5,0,10,1,39.9633868,-86.0080965,2,250.5,39.9629379,1,-86.0082851,-1000,2,3.75,1966,10,68,2,0,0,1581F5YHC22B50021TSB,20,3,1,11/17/2023 2:03,,,,
10460892,0,03:17.5,60601f8088b4,0,2437,0,WIFI_3,-67,0,0,10460887,10460887,24,1,24,0,0,0,153885795,234.5,17,0,10,1,39.9633502,-86.0081572,2,250.5,39.9629378,1,-86.0082853,-1000,2,9.25,1956,10,43,2,0,0,1581F5YHC22B50021TSB,20,3,5,11/17/2023 2:03,,,,
10460883,0,03:16.4,60601f8088b4,0,2437,0,WIFI_3,-65,0,0,10460878,10460878,24,1,24,0,0,0,153885795,234.5,17,0,10,1,39.9633502,-86.0081572,2,250.5,39.9629378,1,-86.0082853,-1000,2,9.25,1956,10,43,2,0,0,1581F5YHC22B50021TSB,20,3,5,11/17/2023 2:03,,,,
10460882,0,03:16.4,60601f8088b4,0,2437,0,WIFI_3,-65,0,0,10460877,10460877,24,1,24,0,0,0,153885795,232.5,14,0,10,1,39.9633188,-86.0081881,2,250.5,39.9629381,1,-86.0082869,-1000,2,12,1952,10,32,2,0,0,1581F5YHC22B50021TSB,20,3,5,11/17/2023 2:03,,,,
10460881,0,03:16.4,60601f8088b4,0,2437,0,WIFI_3,-65,0,0,10460876,10460876,24,1,24,0,0,0,153885795,234.5,17,0,10,1,39.9633502,-86.0081572,2,250.5,39.9629381,1,-86.0082869,-1000,2,9.25,1956,10,43,2,0,0,1581F5YHC22B50021TSB,20,3,5,11/17/2023 2:03,,,,
10460878,0,03:16.1,60601f8088b4,0,2437,0,WIFI_3,-62,0,0,10460873,10460873,24,1,24,0,0,0,153885795,231.5,13,0,10,1,39.9632984,-86.0082033,2,250.5,39.9629387,1,-86.008285,-1000,2,13,1950,10,26,2,0,0,1581F5YHC22B50021TSB,20,3,5,11/17/2023 2:03,,,,
10460877,0,03:16.1,60601f8088b4,0,2437,0,WIFI_3,-63,0,0,10460872,10460872,24,1,24,0,0,0,153885795,232.5,14,0,10,1,39.9633188,-86.0081881,2,250.5,39.9629381,1,-86.0082869,-1000,2,12,1952,10,32,2,0,0,1581F5YHC22B50021TSB,20,3,5,11/17/2023 2:03,,,,
10460876,0,03:16.1,60601f8088b4,0,2437,0,WIFI_3,-63,0,0,10460871,10460871,24,1,24,0,0,0,153885795,232.5,14,0,10,1,39.9633188,-86.0081881,2,250.5,39.9629387,1,-86.008285,-1000,2,12,1952,10,32,2,0,0,1581F5YHC22B50021TSB,20,3,5,11/17/2023 2:03,,,,
10460875,0,03:16.1,60601f8088b4,0,2437,0,WIFI_3,-63,0,0,10460870,10460870,24,1,24,0,0,0,153885795,231.5,13,0,10,1,39.9632984,-86.0082033,2,250.5,39.9629387,1,-86.008285,-1000,2,13,1950,10,26,2,0,0,1581F5YHC22B50021TSB,20,3,5,11/17/2023 2:03,,,,
10460872,0,03:15.8,60601f8088b4,0,2437,0,WIFI_3,-62,0,0,10460867,10460867,24,1,24,0,0,0,153885794,231.5,13,0,10,1,39.9632984,-86.0082033,2,250.5,39.9629398,1,-86.0082855,-1000,2,13,1950,10,26,2,0,0,1581F5YHC22B50021TSB,20,3,5,11/17/2023 2:03,,,,
10460871,0,03:15.8,60601f8088b4,0,2437,0,WIFI_3,-62,0,0,10460866,10460866,24,1,24,0,0,0,153885794,228.5,10,0,10,1,39.963237,-86.0082305,2,250.5,39.9629398,1,-86.0082855,-1000,2,15,1943,10,13,2,0,0,1581F5YHC22B50021TSB,20,3,4.5,11/17/2023 2:03,,,,
10460869,0,03:15.4,60601f8088b4,0,2437,0,WIFI_3,-57,0,0,10460864,10460864,24,1,24,0,0,0,153885794,228.5,10,0,10,1,39.963237,-86.0082305,2,250.5,39.9629398,1,-86.0082855,-1000,2,15,1943,10,13,2,0,0,1581F5YHC22B50021TSB,20,3,4.5,11/17/2023 2:03,,,,
10460868,0,03:15.4,60601f8088b4,0,2437,0,WIFI_3,-57,0,0,10460863,10460863,24,1,24,0,0,0,153885794,228.5,10,0,10,1,39.963237,-86.0082305,2,250.5,39.9629389,1,-86.0082848,-1000,2,15,1943,10,13,2,0,0,1581F5YHC22B50021TSB,20,3,4.5,11/17/2023 2:03,,,,
10460867,0,03:15.4,60601f8088b4,0,2437,0,WIFI_3,-57,0,0,10460862,10460862,24,1,24,0,0,0,153885794,228.5,9.5,0,10,1,39.9632231,-86.0082343,2,250.5,39.9629389,1,-86.0082848,-1000,2,15.25,1942,10,10,2,0,0,1581F5YHC22B50021TSB,20,3,4.5,11/17/2023 2:03,,,,
10460862,0,03:15.1,60601f8088b4,0,2437,0,WIFI_3,-58,0,0,10460857,10460857,24,1,24,0,0,0,153885794,228.5,9.5,0,10,1,39.9632231,-86.0082343,2,250.5,39.9629389,1,-86.0082848,-1000,2,15.25,1942,10,10,2,0,0,1581F5YHC22B50021TSB,20,3,4.5,11/17/2023 2:03,,,,
10460861,0,03:15.1,60601f8088b4,0,2437,0,WIFI_3,-58,0,0,10460856,10460856,24,1,24,0,0,0,153885793,228.5,9.5,0,10,1,39.9632231,-86.0082343,2,251,39.9629355,1,-86.008282,-1000,2,15.25,1942,10,10,2,0,0,1581F5YHC22B50021TSB,20,3,4.5,11/17/2023 2:03,,,,
10460860,0,03:15.1,60601f8088b4,0,2437,0,WIFI_3,-58,0,0,10460855,10460855,24,1,24,0,0,0,153885793,226,8,0,10,1,39.9631671,-86.0082443,2,251,39.9629355,1,-86.008282,-1000,2,15.25,1940,10,6,2,0,0,1581F5YHC22B50021TSB,20,3,3.5,11/17/2023 2:03,,,,
10460859,0,03:15.0,60601f8088b4,0,2437,0,WIFI_3,-60,0,0,10460854,10460854,24,1,24,0,0,0,153885793,226,8,0,10,1,39.9631671,-86.0082443,2,251,39.9629355,1,-86.008282,-1000,2,15.25,1940,10,6,2,0,0,1581F5YHC22B50021TSB,20,3,3.5,11/17/2023 2:03,,,,
10460858,0,03:14.9,60601f8088b4,0,2437,0,WIFI_3,-60,0,0,10460853,10460853,24,1,24,0,0,0,153885793,226,8,0,10,1,39.9631671,-86.0082443,2,251,39.9629352,1,-86.0082822,-1000,2,15.25,1940,10,6,2,0,0,1581F5YHC22B50021TSB,20,3,3.5,11/17/2023 2:03,,,,
10460857,0,03:14.9,60601f8088b4,0,2437,0,WIFI_3,-60,0,0,10460852,10460852,24,1,24,0,0,0,153885793,226,7.5,0,10,1,39.9631535,-86.0082462,2,251,39.9629352,1,-86.0082822,-1000,2,15.25,1939,10,6,2,0,0,1581F5YHC22B50021TSB,20,3,3,11/17/2023 2:03,,,,
10460856,0,03:14.8,60601f8088b4,0,2437,0,WIFI_3,-56,0,0,10460851,10460851,24,1,24,0,0,0,153885793,226,7.5,0,10,1,39.9631535,-86.0082462,2,251,39.9629345,1,-86.0082825,-1000,2,15.25,1939,10,6,2,0,0,1581F5YHC22B50021TSB,20,3,3,11/17/2023 2:03,,,,
10460855,0,03:14.8,60601f8088b4,0,2437,0,WIFI_3,-56,0,0,10460850,10460850,24,1,24,0,0,0,153885793,225,7,0,10,1,39.9630837,-86.0082567,2,251,39.9629345,1,-86.0082825,-1000,2,15.25,1933,10,7,2,0,0,1581F5YHC22B50021TSB,20,3,1,11/17/2023 2:03,,,,
10460854,0,03:14.8,60601f8088b4,0,2437,0,WIFI_3,-56,0,0,10460849,10460849,24,1,24,0,0,0,153885793,226,7.5,0,10,1,39.9631535,-86.0082462,2,251,39.9629352,1,-86.0082822,-1000,2,15.25,1939,10,6,2,0,0,1581F5YHC22B50021TSB,20,3,3,11/17/2023 2:03,,,,
10460853,0,03:14.3,60601f8088b4,0,2437,0,WIFI_3,-57,0,0,10460848,10460848,24,1,24,0,0,0,153885793,225,7,0,10,1,39.9630564,-86.0082612,2,251,39.9629352,1,-86.0082824,-1000,2,15,1932,10,7,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460852,0,03:14.3,60601f8088b4,0,2437,0,WIFI_3,-57,0,0,10460847,10460847,24,1,24,0,0,0,153885793,225,7,0,10,1,39.9630837,-86.0082567,2,251,39.9629345,1,-86.0082825,-1000,2,15.25,1933,10,7,2,0,0,1581F5YHC22B50021TSB,20,3,1,11/17/2023 2:03,,,,
10460851,0,03:14.3,60601f8088b4,0,2437,0,WIFI_3,-57,0,0,10460846,10460846,24,1,24,0,0,0,153885793,225,7,0,10,1,39.9630837,-86.0082567,2,251,39.9629352,1,-86.0082824,-1000,2,15.25,1933,10,7,2,0,0,1581F5YHC22B50021TSB,20,3,1,11/17/2023 2:03,,,,
10460849,0,03:14.2,60601f8088b4,0,2437,0,WIFI_3,-58,0,0,10460844,10460844,24,1,24,0,0,0,153885793,225,7,0,10,1,39.9630564,-86.0082612,2,251,39.9629352,1,-86.0082824,-1000,2,15,1932,10,7,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460848,0,03:14.2,60601f8088b4,0,2437,0,WIFI_3,-58,0,0,10460843,10460843,24,1,24,0,0,0,153885792,225,7,0,10,1,39.9630564,-86.0082612,2,251,39.9629282,1,-86.0082838,-1000,2,15,1932,10,7,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460846,0,03:14.1,60601f8088b4,0,2437,0,WIFI_3,-58,0,0,10460841,10460841,24,1,24,0,0,0,153885792,225,7,0,10,1,39.9630025,-86.0082705,2,251,39.9629282,1,-86.0082838,-1000,2,14.75,1929,10,7,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
10460844,0,03:13.7,60601f8088b4,0,2437,0,WIFI_3,-56,0,0,10460839,10460839,24,1,24,0,0,0,153885792,225,7,0,10,1,39.9630025,-86.0082705,2,251,39.9629282,1,-86.0082838,-1000,2,14.75,1929,10,7,2,0,0,1581F5YHC22B50021TSB,20,3,0,11/17/2023 2:03,,,,
